game_id;boardgame;avg_rating;num_ratings;complexity;wishlisted;total_plays;amazon_price;url;description;player_id;playtime_id
482;Pagan: Fate of Roanoke;7.952;3930;3.03;2674;14375;39.85;https://boardgamegeek.com/boardgame/319910/pagan-fate-of-roanoke;Witch and Hunter duel for the fate of Roanoke in an asymmetrical deduction card game.;46;29
483;Tiny Towns;7.199;21299;2.06;5712;100667;39.99;https://boardgamegeek.com/boardgame/265736/tiny-towns;Plan well as you build your town one building at a time. Will it fit?;69;34
484;Bruxelles 1893;7.6;5778;3.58;1592;14310;NULL;https://boardgamegeek.com/boardgame/144592/bruxelles-1893;Manage your workers to help usher in a new era of culture and progress in Brussels.;14;84
485;The Great Wall;7.818;4849;3.93;2218;10810;109.29;https://boardgamegeek.com/boardgame/292375/the-great-wall;Control medieval Clans in China trying to resist invading Mongol hordes.;7;11
486;King of Tokyo: Dark Edition;7.659;5838;1.62;1138;24343;NULL;https://boardgamegeek.com/boardgame/293141/king-of-tokyo-dark-edition;Fight for dominance in this upgraded pulp edition of a dice-rolling monster battle.;75;16
487;San Juan (Second Edition);7.443;7710;2.08;1504;25322;NULL;https://boardgamegeek.com/boardgame/166669/san-juan-second-edition;As you build up San Juan, carefully choose how to use the multi-use cards you have.;28;34
488;Unmatched: Battle of Legends, Volume Two;8.239;3085;2.09;983;9491;NULL;https://boardgamegeek.com/boardgame/335764/unmatched-battle-of-legends-volume-two;More heroes, more sidekicks, more legends, more fights!;51;54
489;Firefly: The Game;7.384;12430;2.96;2513;23751;87.42;https://boardgamegeek.com/boardgame/138161/firefly-the-game;Find a crew. Find a job. Keep flying. Cross the 'verse to complete jobs and get paid.;7;31
490;For Northwood! A Solo Trick-Taking Game;7.822;4275;1.85;2376;31146;NULL;https://boardgamegeek.com/boardgame/334590/for-northwood-a-solo-trick-taking-game;Woodland rulers engage in debate in this tactical solo trick-taking game.;65;47
491;Biblios;7.196;18163;1.69;3842;89126;NULL;https://boardgamegeek.com/boardgame/34219/biblios;Amass the greatest library of sacred texts, using your wits and meager gold supply.;28;16
492;World Wonders;7.629;5879;2.26;2794;22742;42.98;https://boardgamegeek.com/boardgame/365258/world-wonders;Buy tiles, manage resources and place wonder tokens to build your own Ancient City.;5;85
493;Civilization;7.493;7630;3.64;1048;5653;130.0;https://boardgamegeek.com/boardgame/71/civilization;Expand and develop your historical empire while trading with competing civilizations.;90;86
494;Evolution: Climate;7.456;8392;2.72;2860;16924;59.99;https://boardgamegeek.com/boardgame/182134/evolution-climate;Adapt your species in an ecosystem of scarce food, predators, and a dynamic climate!;27;2
495;Massive Darkness 2: Hellscape;8.02;3837;2.74;2556;14743;109.99;https://boardgamegeek.com/boardgame/315610/massive-darkness-2-hellscape;To stop the Darkness, you'll have to descend to a place light has never touched.;69;2
496;Millennium Blades;7.662;5504;3.65;2233;10293;80.0;https://boardgamegeek.com/boardgame/151347/millennium-blades;Play as players who are playing the greatest CCG ever played.;16;87
497;Caper: Europe;7.658;5275;2.1;3101;20629;34.99;https://boardgamegeek.com/boardgame/328565/caper-europe;Three heists. Two rivals. One criminal mastermind will rise to the top.;13;88
498;Sword & Sorcery;7.874;5271;4.12;3952;17921;73.46;https://boardgamegeek.com/boardgame/170771/sword-and-sorcery;Heroes are resurrected to face dark forces and ancient evil assaulting Talon Coast.;5;19
499;The LOOP;7.713;5168;2.81;3640;22173;NULL;https://boardgamegeek.com/boardgame/316412/the-loop;Team up to outwit Dr. Faux and save the timeline from collapsing!;8;2
500;Mythic Battles: Pantheon;8.31;3396;3.06;1332;10878;NULL;https://boardgamegeek.com/boardgame/186751/mythic-battles-pantheon;Gather your team from the vast Greek pantheon and fight to the death!;1;19
501;Bus;7.688;4743;3.04;2410;13985;85.0;https://boardgamegeek.com/boardgame/552/bus;Expand your bus line and maybe bend time in this worker placement classic!;41;5
502;Zombicide: 2nd Edition;7.942;4733;2.38;1831;21607;NULL;https://boardgamegeek.com/boardgame/286751/zombicide-2nd-edition;The ultimate zombie game made reality. Don't get surrounded!;69;2
503;Santa Maria;7.464;7352;3.03;1571;23696;NULL;https://boardgamegeek.com/boardgame/229220/santa-maria;Build and maximize your polyomino colony in the New World.;8;28
504;Wavelength;7.224;16450;1.11;4525;53315;31.49;https://boardgamegeek.com/boardgame/262543/wavelength;Read your teammates’ minds in this pinpoint party game of infinite possibilities.;91;20
505;Here I Stand;7.879;3986;4.2;2290;6969;NULL;https://boardgamegeek.com/boardgame/17392/here-i-stand;Europe in conflict during the Protestant Reformation of the 16th century.;11;66
506;Woodcraft;7.604;5721;3.82;2907;19915;56.63;https://boardgamegeek.com/boardgame/355093/woodcraft;Grow trees, gather wood and other materials, craft items and build the best workshop!;8;1
507;Libertalia: Winds of Galecrest;7.454;7701;2.19;3849;24712;59.99;https://boardgamegeek.com/boardgame/356033/libertalia-winds-of-galecrest;Diverse pirate-animal crews take to the skies, dividing up powerful loot.;69;34
508;Arydia: The Paths We Dare Tread;9.158;1985;3.32;4519;10765;NULL;https://boardgamegeek.com/boardgame/219650/arydia-the-paths-we-dare-tread;Exiles explore the lands of Arydia, fighting and questing, to earn their way home.;3;26
509;Sprawlopolis;7.283;12007;1.8;3230;110906;NULL;https://boardgamegeek.com/boardgame/251658/sprawlopolis;Build the best metropolis by following the planning rules with this 18-card deck.;49;71
510;Fresco;7.243;13441;2.64;2386;27201;NULL;https://boardgamegeek.com/boardgame/66188/fresco;Buy and mix paints to restore the Renaissance fresco and earn the Bishop's favor.;28;2
511;Space Hulk (Third Edition);7.533;7202;2.78;1585;10666;NULL;https://boardgamegeek.com/boardgame/54625/space-hulk-third-edition;Space Marines combat Genestealers in the cramped corridors of a derelict spaceship.;46;2
512;Kutná Hora: The City of Silver;7.773;4669;3.33;2322;14355;56.0;https://boardgamegeek.com/boardgame/385610/kutna-hora-the-city-of-silver;Smelt precious silver, develop a medieval city, but mind the ever-changing economy!;2;1
513;Flash Point: Fire Rescue;7.15;24996;2.2;4521;88957;NULL;https://boardgamegeek.com/boardgame/100901/flash-point-fire-rescue;Smoke! Fire! Work as a team to save as many as you can from a blazing inferno.;59;37
514;Commands & Colors: Napoleonics;8.052;3449;2.75;1404;16423;NULL;https://boardgamegeek.com/boardgame/62222/commands-and-colors-napoleonics;Play several battles of the Napoleonic era, with a simple card driven system.;29;23
515;Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures;7.562;6350;2.22;3275;13183;57.99;https://boardgamegeek.com/boardgame/204305/sherlock-holmes-consulting-detective-jack-the-ripp;Help Sherlock Holmes investigate the notorious serial killer, Jack the Ripper.;92;1
516;Nippon;7.623;5151;3.76;1694;15306;NULL;https://boardgamegeek.com/boardgame/154809/nippon;Build an industrial empire out of a small business during Japan's Meiji period.;10;1
517;Black Orchestra;7.496;7061;2.42;3147;16871;60.0;https://boardgamegeek.com/boardgame/156858/black-orchestra;Team up to conceive and enact a plot to assassinate Hitler.;12;23
518;Macao;7.407;7594;3.13;2276;27638;NULL;https://boardgamegeek.com/boardgame/55670/macao;Deliver goods, build the city and your tableau using a unique dice selection method.;10;89
519;PitchCar;7.271;11428;1.12;3985;57994;NULL;https://boardgamegeek.com/boardgame/150/pitchcar;Flick disks around a wooden race track that you can customize out of the box!;93;16
520;Lord of the Rings: The Confrontation;7.504;6669;2.19;1957;22136;NULL;https://boardgamegeek.com/boardgame/18833/lord-of-the-rings-the-confrontation;Get Frodo to Mordor Stratego-style before shadow overtakes him.;29;16
521;Kingsburg;7.169;19985;2.42;3329;58238;NULL;https://boardgamegeek.com/boardgame/27162/kingsburg;Grow your realm, influence members of the King's court and fight the forces of winter;14;23
522;Unmatched: Little Red Riding Hood vs. Beowulf;8.087;3363;2.0;667;4555;NULL;https://boardgamegeek.com/boardgame/325635/unmatched-little-red-riding-hood-vs-beowulf;She survived the Big Bad Wolf. Can Little Red defeat Beowulf?;64;21
523;Stockpile;7.43;7557;2.12;2619;22730;NULL;https://boardgamegeek.com/boardgame/161614/stockpile;Bid for and sell stocks as insider traders with hidden information!;14;37
524;MicroMacro: Crime City – Full House;7.661;4881;1.17;951;32249;26.45;https://boardgamegeek.com/boardgame/338834/micromacro-crime-city-full-house;Find the small traces to solve the big cases.;19;44
525;Clash of Cultures;7.569;5885;3.6;2351;12389;NULL;https://boardgamegeek.com/boardgame/40765/clash-of-cultures;Lead your civilization from a single settlement to a mighty empire.;1;7
526;Mice and Mystics;7.213;20217;2.73;8291;52241;71.99;https://boardgamegeek.com/boardgame/124708/mice-and-mystics;After being turned into mice, a prince and his allies experience giant-sized stories.;94;19
527;Reign of Cthulhu;7.363;10777;2.16;2680;26663;39.99;https://boardgamegeek.com/boardgame/192153/reign-of-cthulhu;Close portals, shut down cultists, and stave off insanity before an Old One awakens.;1;69
528;Trekking Through History;7.55;5967;1.74;3316;23337;49.9;https://boardgamegeek.com/boardgame/353288/trekking-through-history;Time travel to some of the greatest moments in human history.;19;29
529;Mandala;7.464;6787;1.78;2273;41869;32.99;https://boardgamegeek.com/boardgame/264241/mandala;Create and destroy mandalas in this beautifully tense abstract game for two.;13;21
530;High Society;7.191;15485;1.48;3677;74157;19.12;https://boardgamegeek.com/boardgame/220/high-society;Enhance your status via ostentatious expenditure but avoid scandal and shame.;57;47
531;Thunderstone Quest;7.74;4691;2.86;2132;18089;NULL;https://boardgamegeek.com/boardgame/215341/thunderstone-quest;Recruit powerful heroes, arm your party and dungeon delve for Thunderstone Shards!;1;19
532;Claustrophobia;7.469;7137;2.48;3079;17808;NULL;https://boardgamegeek.com/boardgame/36932/claustrophobia;Fight for glory and redemption against endless waves of Hell's minions.;29;37
533;Horizons of Spirit Island;8.15;2944;3.52;1325;7350;NULL;https://boardgamegeek.com/boardgame/367498/horizons-of-spirit-island;Island Spirits join forces using elemental powers to defend their home from invaders.;79;8
534;Dawn of the Zeds (Third Edition);8.155;3009;3.79;2284;11099;NULL;https://boardgamegeek.com/boardgame/175095/dawn-of-the-zeds-third-edition;Defend Farmingdale against the zombie horde.;12;8
535;Unmatched Adventures: Tales to Amaze;7.991;3595;2.27;1687;14440;59.95;https://boardgamegeek.com/boardgame/381297/unmatched-adventures-tales-to-amaze;Team up in Unmatched to take down the Mothman or Martian Invader.;95;40
536;The Manhattan Project;7.314;10067;2.96;2574;20948;NULL;https://boardgamegeek.com/boardgame/63628/the-manhattan-project;Help your nation gain the best arsenal of atomic bombs.;14;5
537;Bohnanza;7.074;49610;1.67;3849;173922;19.99;https://boardgamegeek.com/boardgame/11/bohnanza;Farm beans, harvest crops and trade your way to fortune in this card game classic.;90;37
538;Dune;7.583;5964;3.45;2320;7114;NULL;https://boardgamegeek.com/boardgame/121/dune;Use unique strengths, treachery, and cunning to gain control of the Spice.;27;30
539;Heroscape Master Set: Rise of the Valkyrie;7.454;8375;2.3;1021;30410;NULL;https://boardgamegeek.com/boardgame/11170/heroscape-master-set-rise-of-the-valkyrie;Distant worlds collide through time and space to battle on 3D landscapes of Valhalla.;21;23
540;No Thanks!;7.08;29382;1.13;3622;264356;NULL;https://boardgamegeek.com/boardgame/12942/no-thanks;Take a card, pay to say no thanks or take what you must to score the least.;43;21
541;Lancaster;7.387;7775;3.0;1775;16055;NULL;https://boardgamegeek.com/boardgame/96913/lancaster;Position your knights to gain influence and power to strengthen and grow your kingdom;18;2
542;Colt Express;7.096;34215;1.83;4505;109928;37.66;https://boardgamegeek.com/boardgame/158899/colt-express;This is a train robbery! Will you leave with the loot or a bunch of bullet holes?;59;69
543;Advanced Squad Leader;8.011;3907;4.74;1014;21888;NULL;https://boardgamegeek.com/boardgame/243/advanced-squad-leader;Play through historical scenarios in this exhaustive squad-level WWII game system.;29;90
544;Fantastic Factories;7.422;7513;2.23;2499;35370;53.45;https://boardgamegeek.com/boardgame/216600/fantastic-factories;Build factories! Train your workers! Manufacture as many goods as possible!;12;34
545;Citadels;7.241;16142;2.06;3212;32059;32.99;https://boardgamegeek.com/boardgame/205398/citadels;Thief? King? Warlord? Draft the best temporary roles in this kingdom building game.;44;29
546;Wondrous Creatures;8.077;3128;3.02;4859;12138;65.0;https://boardgamegeek.com/boardgame/400366/wondrous-creatures;Enjoy an innovative worker placement mechanism featuring 100+ fantastic creatures!;3;27
547;Fire in the Lake;8.064;3208;4.17;2268;5753;74.81;https://boardgamegeek.com/boardgame/144189/fire-in-the-lake;Play as the USA, VC, ARVN, or NVA to control Vietnam in COIN:Volume IV.;96;57
548;Daybreak;7.684;4824;2.85;3522;36405;54.99;https://boardgamegeek.com/boardgame/334986/daybreak;Cooperatively decarbonize the planet and create resilient societies.;19;1
549;Middara: Unintentional Malum – Act 1;8.547;2706;4.14;2728;20972;NULL;https://boardgamegeek.com/boardgame/169427/middara-unintentional-malum-act-1;Coop dungeon crawler in unusual fantasy setting with massive campaign and storyline.;26;2
550;Quadropolis;7.218;13365;2.2;2780;42152;NULL;https://boardgamegeek.com/boardgame/176396/quadropolis;Send out your architects. Plan carefully as you build a bustling metropolis.;21;29
551;Knarr;7.482;6485;1.93;2623;50059;34.61;https://boardgamegeek.com/boardgame/379629/knarr;Assemble your Viking crew to explore new destinations in the world and trade!;28;16
552;Hadara;7.389;7829;2.21;2151;37070;NULL;https://boardgamegeek.com/boardgame/269144/hadara;Employ citizens with a variety of skills to make your civilization thrive.;18;34
553;A Few Acres of Snow;7.371;8063;3.03;3055;22658;NULL;https://boardgamegeek.com/boardgame/79828/a-few-acres-of-snow;Colonize and fight for domination in the 17th-18th Century French and Indian Wars.;29;19
554;Glen More;7.291;9421;2.67;1976;33018;NULL;https://boardgamegeek.com/boardgame/66362/glen-more;Clan chiefs compete for glory and profit in the Scottish Highlands.;14;2
555;Pipeline;7.566;5425;3.9;2488;16161;NULL;https://boardgamegeek.com/boardgame/256730/pipeline;Run a refinery and compete against other players to purchase, refine, and sell oil.;10;1
556;Through the Desert;7.162;15592;2.17;3364;43971;NULL;https://boardgamegeek.com/boardgame/503/through-the-desert;Extend your caravan to in this fun and addictive fight for water, food and space!;18;37
557;Zombie Kidz Evolution;7.588;5788;1.37;1377;79853;24.99;https://boardgamegeek.com/boardgame/256952/zombie-kidz-evolution;Save the school from a cartoonish zombie horde. Unlock fun new content as you play!;97;50
558;Trio;7.387;8584;1.05;1811;167268;14.99;https://boardgamegeek.com/boardgame/352515/trio;Reveal anyone's lowest or highest card and keep going until there're three of a kind.;98;50
